DATE,STOCK_CODE,TEXT_COL,net_tone,TWEET,LAST_PRICE_COL,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,label
2017-11-30,eBay,"['check', 'queenanne', 'porcelain', 'victorian', 'doll', 'curly', 'long', 'blonde', 'hair', 'dolls', 'via']",-0.8994525102227044,"Check out #QueenAnne Porcelain 20"" Victorian Doll ~ Curly Long Blonde Hair  #Dolls https://t.co/V71q0nmChM via @eBay",34.67,-0.0083645803288145,0.023940005768676,0.0380732621863282,0.0366310931641187,"Retail Investor Buzz, Speculation/Rumor"
2017-05-31,eBay,"['check', 'hampm', 'embroidered', 'dress', 'spring', 'collection', 'powder', 'beigefloral', 'size', 'ml', 'hm', 'hm', 'via']",-0.8993891592096318,"Check out H&amp;M Embroidered dress ""SPRING COLLECTION"" Powder beige/Floral SIZE: M-L HM #HM https://t.co/XeTMWlAhco via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"New Product Launch, Viral Marketing Campaign, Retail Investor Buzz, Speculation/Rumor"
2017-03-31,eBay,"['usaf', 'air', 'force', 'af', 'officer', 'mens', 'mess', 'dress', 'uniform', 'l', 'coat', 'pants', 'fridayfeeling', 'via']",-0.8993855465682814,"USAF Air Force #AF #Officer Men's Mess Dress Uniform 44L Coat 34/30 Pants #FridayFeeling
https://t.co/O6fbZpQq4i via @eBay",33.57,0.0038725052129878,0.0023830801310693,-0.0011915400655346,-0.0050640452785225,This text is completely irrelevant to financial markets. It's an advertisement for a used military uniform on eBay.
2017-05-31,eBay,"['wire', 'basket', 'white', 'shabby', 'wire', 'basket', 'garden', 'basket', 'egg', 'basket', 'via', 'etsy', 'annetweekes', 'gotvintage']",-0.899362694530896,"#Wire Basket #White Shabby Wire Basket #Garden Basket #Egg Basket
https://t.co/tUh91gMYGv via @eBay #etsy #annetweekes #gotvintage",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"This text is overwhelmingly focused on retail/e-commerce listings and contains no financial information. Therefore, it doesn't fit any of the provided market-relevant explanation tags."
2017-03-31,eBay,"['rt', 'tommy', 'hilfiger', 'womens', 'scoop', 'neck', 'solid', 'knit', 'top', 'pink', 'size', 'tommyhilfiger', 'via']",-0.8992667088648195,"RT @thebestdeals17: Tommy Hilfiger Women's Scoop Neck Solid Knit Top, Pink, Size: S #TommyHilfiger https://t.co/BzS2bqXabI via @eBay https:…",33.57,0.0038725052129878,0.0023830801310693,-0.0011915400655346,-0.0050640452785225,"Retail Investor Buzz, Speculation/Rumor"
2017-09-30,eBay,"['check', 'mens', 'silk', 'string', 'bikini', 'medium', 'size', 'fit', 'color', 'gold', 'ailisilk', 'brief', 'via']",-0.8992614289931851,"Check out Men's silk String bikini, Medium size fit 32""-35""   Color Gold #ailisilk #Brief https://t.co/0rTQw8BxS9 via @eBay",38.46,0.0,-0.0189807592303693,-0.0106604264170567,-0.0044201768070723,"Retail Investor Buzz, Speculation/Rumor (due to the promotional nature and use of hashtags - could indicate trending item/activity)"
2017-08-31,eBay,"['check', 'chakra', 'tuned', 'set', 'paternoster', 'frosted', 'quartz', 'crystal', 'singing', 'bowls', 'via']",-0.8992354247764713,"Check out Chakra Tuned Set of 7 Paternoster Frosted Quartz Crystal Singing Bowls 6""-12""   https://t.co/pLJBJL8hGR via @eBay",36.13,-0.0121782452255744,-0.0257403819540548,-0.0365347356767229,-0.0345972875726543,"Retail Investor Buzz, Speculation/Rumor"
2017-10-31,eBay,"['check', 'hammered', 'copper', 'table', 'lamp', 'wraw', 'silklike', 'shade', 'antiqued', 'finish', 'tea', 'pot', 'shape', 'via']",-0.8992186358901155,"Check out HAMMERED COPPER TABLE LAMP w/RAW SILK-LIKE SHADE  Antiqued Finish, Tea Pot Shape  https://t.co/18ZbA943sH via @eBay",37.64,-0.0170031880977683,-0.022316684378321,-0.022316684378321,-0.0239107332624866,"Retail Investor Buzz, Speculation/Rumor"
2017-05-31,eBay,"['check', 'tcw', 'natural', 'blue', 'tanzanite', 'round', 'beads', 'necklace', 'earrings', 'estate', 'vintage', 'via']",-0.8991129932711223,"Check out 132 TCW Natural blue Tanzanite Round Beads Necklace earrings ,estate vintage   https://t.co/SV3Q1jvFNx via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,None of the provided tags are relevant to this text. This is an advertisement for jewelry on eBay.
2017-07-31,eBay,"['check', 'original', 'abstract', 'oil', 'wood', 'listed', 'artist', 'gabrielle', 'potvin', 'signed', 'abstract', 'via']",-0.8990665133737288,"Check out ORIGINAL 1978 ABSTRACT OIL ON WOOD BY LISTED ARTIST GABRIELLE POTVIN, SIGNED #Abstract https://t.co/GLESdtNUEX via @eBay",35.73,0.0058774139378673,0.0058774139378673,0.0058774139378673,0.0181919955219704,None of the provided tags are relevant to this text. This is an advertisement for art being sold on eBay.
2017-06-30,eBay,"['check', 'strand', 'aaa', 'fine', 'alexandrite', 'gemstone', 'faceted', 'rondelle', 'beads', 'mm', 'long', 'via']",-0.8981090693854427,"Check out 1 Strand AAA Fine Alexandrite Gemstone Faceted Rondelle Beads 3-4.5mm 16"" Long  https://t.co/SSl97NbO68 via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,"This text is clearly an advertisement for a product on eBay. It doesn't relate to any financial market events or concepts. Therefore, no tags apply."
2017-11-01,eBay,"['check', 'harry', 'potter', 'philosophers', 'stone', 'bloomsbury', 'st', 'edition', 'rare', 'th', 'print']",-0.8980120111867458,"Check out Harry Potter and the Philosophers Stone Bloomsbury 1st Edition, RARE 20th Print https://t.co/eUVCPCQrqc @eBay",37.54,0.0026638252530634,-0.0143846563665423,-0.0197123068726692,-0.0229088971763452,"Speculation/Rumor, Retail Investor Buzz, Meme Stock Activity"
2017-05-31,eBay,"['check', 'apple', 'macbook', 'pro', 'led', 'macos', 'sierra', 'intel', 'quad', 'core', 'gb', 'gb', 'x', 'apple', 'via']",-0.8978419142799701,"Check out Apple MacBook Pro 15"" LED MacOs Sierra Intel i7 Quad Core 16GB 500GB 1440 x 900 #Apple https://t.co/be15IFwneT via @eBay",34.3,0.0093294460641399,0.0174927113702624,0.0174927113702624,0.0151603498542274,"Retail Investor Buzz, Speculation/Rumor"
2017-06-30,Amazon,"['check', 'amazon', 'deal', 'duck', 'covers', 'ultimate', 'patio', 'chair', 'cover', 'inch', 'duck', 'covers', 'via']",-0.8978166771108561,"Check out this Amazon deal: Duck Covers Ultimate Patio Chair Cover, 40-Inch by Duck Covers https://t.co/3PgSjZLMUX via @amazon",968.0,0.0081921487603305,0.0230681818181818,0.0090702479338842,0.0369214876033058,"Retail Investor Buzz, Speculation/Rumor"
2017-09-01,eBay,"['rt', 'check', 'fall', 'flower', 'stem', 'holder', 'hand', 'turned', 'clay', 'stoney', 'fork', 'pottery', 'pottery', 'new', 'via']",-0.8977894143899764,"RT @vernhenze: Check out Fall Flower Stem Holder, Hand Turned Clay, Stoney Fork Pottery, pottery, new   https://t.co/Ihovhv5gUA via @eBay",36.35,-0.0060522696011003,-0.0181568088033013,-0.0316368638239339,-0.0459422283356259,"Retail Investor Buzz, Speculation/Rumor"
2017-06-01,eBay,"['check', 'chinese', 'nature', 'hetian', 'nephrite', 'raw', 'jade', 'yellow', 'skin', 'via']",-0.8972380876459713,"Check out 2.2"" Chinese Nature Hetian Nephrite Raw Jade with Yellow Skin  https://t.co/OKsyKK92kA via @eBay",34.79,-0.0140845070422535,-0.0048864616269043,0.0031618281115262,0.0123598735268755,"Speculation/Rumor, Retail Investor Buzz"
2017-12-29,Reuters,"['rt', 'diphtheria', 'returns', 'yemen', 'decades', 'kept', 'bay', 'doctors', 'struggle', 'treat', 'forgotten', 'disease']",-0.8972100807234367,"RT @Reuters: As diphtheria returns to Yemen after decades of being kept at bay, doctors struggle to treat the 'forgotten disease' https://t…",48.0119,-0.0011476321495295,-0.0029825938985959,-0.0110118533113665,-0.0038990333646449,"Geopolitical Tension, Social Media Backlash, Negative Press"
2017-06-30,eBay,"['new', 'blue', 'blue', 'crazy', 'lace', 'agate', 'wturquoise', 'crystal', 'jade', 'gunmetal', 'setting', 'awesome', 'pendant', 'via']",-0.8969200709684142,"*NEW, BLUE* Blue Crazy lace Agate w/Turquoise, crystal, jade. in gunmetal setting. AWESOME! #Pendant https://t.co/y5vVuKbqA4 via @eBay",34.92,-0.0117411225658649,0.0111683848797251,-0.00028636884307,0.0186139747995417,"Retail Investor Buzz, Speculation/Rumor"
2017-02-28,eBay,"['check', 'vintage', 'christmas', 'card', 'image', 'girl', 'bonnet', 'doll', 'glittered', 'christmas', 'ornament', 'via']",-0.8966149338383935,"Check out Vintage #Christmas Card Image ~Girl, Bonnet, Doll~ #Glittered CHRISTMAS #ORNAMENT  https://t.co/3lNx9UryQe via @eBay",33.9,0.0112094395280236,0.0047197640117995,0.0047197640117995,0.000589970501475,"Retail Investor Buzz, Speculation/Rumor (due to the hashtag-driven nature and potential for collecting/speculation on vintage items)"
